en-US,1750 Robert St S,,West St Paul,United States,Dakota,"1750 Robert St S, West St Paul, MN 55118-3919",SEC S Robert St & Lothenbach Ave,44.893758,-93.078516,55118-3919,MN,T2046,2046,TRUE,2005-10-05T12:00:00,2005-10-05T12:00:00,RMP,West St Paul,12-hour,102,199,100,SuperTarget,CST,Central Std Time,UTC,-6,STR,(651) 455-6671,(651) 457-4421,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['Bakery', 'Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target']"
en-US,851 W 78th St,,Chanhassen,United States,Carver,"851 W 78th St, Chanhassen, MN 55317-9579",NEC Hwy 5 & Powers Blvd,44.861783,-93.542683,55317-9579,MN,T0862,862,TRUE,2018-04-13T12:00:00,1993-10-06T12:00:00,RMP,Chanhassen,12-hour,101,199,100,,CST,Central Std Time,UTC,-6,STR,(952) 470-0206,(952) 277-0206,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Starbucks']"
en-US,875 E Main St,,Waconia,United States,Carver,"875 E Main St, Waconia, MN 55387-1081",SEC Hwy 5 & Airport Rd,44.840873,-93.770344,55387-1081,MN,T2449,2449,TRUE,2010-03-11T12:00:00,2008-10-08T12:00:00,SMN,Waconia,12-hour,101,199,100,,CST,Central Std Time,UTC,-6,STR,(952) 442-9333,(952) 442-9342,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,2080 Ford Pkwy,,Saint Paul,United States,Ramsey,"2080 Ford Pkwy, Saint Paul, MN 55116-1813",SWC Ford Parkway and Cleveland,44.917612,-93.188251,55116-1813,MN,T3204,3204,TRUE,,2015-07-22T12:00:00,,St. Paul Highland Park,12-hour,163,199,100,TargetExpress,CST,Central Std Time,UTC,-6,STR,(651) 605-3633,(651) 605-3643,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk']"
en-US,7200 Valley Creek Plz,,Woodbury,United States,Washington,"7200 Valley Creek Plz, Woodbury, MN 55125-2265",NEC I-494 & Valley Creek Rd,44.926719,-92.959728,55125-2265,MN,T0694,694,TRUE,2010-09-09T12:00:00,1992-03-11T12:00:00,ESF,Woodbury,12-hour,102,199,100,,CST,Central Std Time,UTC,-6,STR,(651) 735-7083,(651) 234-4678,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Starbucks']"
en-US,449 Commerce Dr,,Woodbury,United States,Washington,"449 Commerce Dr, Woodbury, MN 55125-4872",SWC Woodbury Dr & Commerce Dr,44.939486,-92.908822,55125-4872,MN,T2406,2406,TRUE,2018-04-13T12:00:00,2011-03-02T12:00:00,RMP,Woodbury East,12-hour,102,199,100,SuperTarget,CST,Central Std Time,UTC,-6,STR,(651) 239-1874,(651) 239-1884,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'Beauty Concierge', 'CVS pharmacy', 'Deli', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Starbucks', 'Super Target']"
en-US,4848 County Road 101,,Minnetonka,United States,Hennepin,"4848 County Road 101, Minnetonka, MN 55345-2635",NWC Hwy 7 & Hwy 101,44.916909,-93.504896,55345-2635,MN,T1356,1356,TRUE,2015-10-14T12:00:00,2001-10-10T12:00:00,,Minnetonka,12-hour,101,199,100,SuperTarget,CST,Central Std Time,UTC,-6,STR,(952) 401-3830,(952) 356-3805,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Bakery', 'Beauty Concierge', 'Beer Available', 'CVS pharmacy', 'Cafe-Pizza', 'Deli', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target']"
en-US,3601 Highway 100 S,,St Louis Park,United States,Hennepin,"3601 Highway 100 S, St Louis Park, MN 55416-2500",NEC S Hwy 100 & 36th St,44.936939,-93.346785,55416-2500,MN,T0260,260,TRUE,2017-04-13T12:00:00,1987-07-22T12:00:00,,St Louis Park,12-hour,101,199,100,,CST,Central Std Time,UTC,-6,STR,(952) 926-8855,(952) 356-3531,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'Beauty Concierge', 'CVS pharmacy', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,1744 Suburban Ave,,Saint Paul,United States,Ramsey,"1744 Suburban Ave, Saint Paul, MN 55106-6619",SWC I-94 & White Bear Ave,44.949601,-93.028418,55106-6619,MN,T0068,68,TRUE,2010-07-22T12:00:00,1978-10-29T12:00:00,RMP,East St Paul,12-hour,102,199,100,,CST,Central Std Time,UTC,-6,STR,(651) 778-1188,(651) 234-3094,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,"['Accepts WIC', 'CVS pharmacy', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Photo Lab', 'Starbucks']"
en-US,8900 Highway 7,,Minneapolis,United States,Hennepin,"8900 Highway 7, Minneapolis, MN 55426-3919",NEC US Hwy 169 & Hwy 7,44.935929,-93.392737,55426-3919,MN,T2189,2189,TRUE,2006-10-04T12:00:00,2006-10-04T12:00:00,RMP,Knollwood,12-hour,101,199,100,SuperTarget,CST,Central Std Time,UTC,-6,STR,(952) 935-6941,(952) 746-8395,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['Accepts WIC', 'Bakery', 'Beauty Concierge', 'CVS pharmacy', 'Deli', 'Drive Up', 'Fresh Grocery', 'In-Store Apple Store', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,2500 E Lake St,,Minneapolis,United States,Hennepin,"2500 E Lake St, Minneapolis, MN 55406-1909",NEC Hwy 55 & Lake St,44.949951,-93.236742,55406-1909,MN,T0052,52,TRUE,2010-03-11T12:00:00,1976-08-04T12:00:00,,Lake Street,12-hour,126,199,100,,CST,Central Std Time,UTC,-6,STR,(612) 721-5701,(612) 354-5259,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-11:00 p.m.,23:00:00,"['CVS pharmacy', 'Cafe-Pizza', 'Drive Up', 'Fresh Grocery', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks']"
en-US,1300 University Ave W,,Saint Paul,United States,Ramsey,"1300 University Ave W, Saint Paul, MN 55104-4103",SEC University & Hamline,44.953491,-93.155753,55104-4103,MN,T2229,2229,TRUE,2017-07-06T12:00:00,2007-07-25T12:00:00,RMP,St Paul Midway,12-hour,102,199,100,SuperTarget,CST,Central Std Time,UTC,-6,STR,(651) 642-1146,(651) 255-4680,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,7:00:00,FALSE,TRUE,7:00 a.m.-12:00 a.m.,0:00:00,"['Accepts WIC', 'Bakery', 'Beauty Concierge', 'CVS pharmacy', 'Deli', 'Drive Up', 'Fresh Grocery', 'MinuteClinic', 'Mobile Kiosk', 'Optical', 'Photo Lab', 'Starbucks', 'Super Target', 'Wine, Beer, & Spirits Available']"
en-US,1300 W Lake St,,Minneapolis,United States,Hennepin,"1300 W Lake St, Minneapolis, MN 55408-2793",SWC W. Lake St & Fremont Ave S,44.948763,-93.296179,55408-2793,MN,T3239,3239,TRUE,,2017-10-18T12:00:00,,Minneapolis Uptown,12-hour,101,199,100,TargetExpress,CST,Central Std Time,UTC,-6,STR,(612) 607-5016,(612) 607-5026,7:00:00,FALSE,TRUE,7:00 a.m.-10:00 p.m.,22:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-11:00 p.m.,23:00:00,8:00:00,FALSE,TRUE,8:00 a.m.-10:00 p.m.,22:00:00,"['CVS pharmacy', 'Fresh Grocery', 'Mobile Kiosk', 'Starbucks']"
